tombol i tuju tak_tidak_kagak lahir_terbit_keluar_hidup_timbul_muncul operasi_aplikasi tak_tidak_kagak bisa_sanggup_dapat manfaat_guna_bagi_fungsi_untuk_buat tak_tidak_kagak bisa_sanggup_dapat pls cek display font,tombol tuju tak_tidak_kagak lahir_terbit_keluar_hidup_timbul_muncul operasi_aplikasi tak_tidak_kagak bisa_sanggup_dapat manfaat_guna_bagi_fungsi_untuk_buat tak_tidak_kagak bisa_sanggup_dapat cek display,tombol i tuju tidak muncul aplikasi tidak bisa guna tidak bisa pls cek dengan display font,TRUE,tombol i tuju tidak muncul aplikasi tidak bisa guna tidak bisa pls cek dengan display font,-1,67
mau_puas_suka meleset_cacat_salah_lupa,mau_puas_suka meleset_cacat_salah_lupa,suka salah,TRUE,suka salah,-1,68
bisa_sanggup_dapat sy manfaat_guna_bagi_fungsi_untuk_buat,bisa_sanggup_dapat manfaat_guna_bagi_fungsi_untuk_buat,bisa sy guna,TRUE,bisa sy guna,1,69
baik_bagus_keren,baik_bagus_keren,bagus,TRUE,bagus,1,70
akurasi posisi_lokasi_tempat rusak_buruk_kasar_busuk_negatif_jelek_cacat deteksi posisi_lokasi_tempat beda_lain banding operasi_aplikasi waze,akurasi posisi_lokasi_tempat rusak_buruk_kasar_busuk_negatif_jelek_cacat deteksi posisi_lokasi_tempat beda_lain banding operasi_aplikasi,akurasi lokasi buruk deteksi lokasi beda banding aplikasi waze,TRUE,akurasi lokasi buruk deteksi lokasi beda banding aplikasi waze,-1,71
operasi_aplikasi tak_tidak_kagak dosis nama_status_kualitas_situasi_posisi_kelas kuning hijau alas_jalan_dasar_bawah_basis_latar saya_kami kirim email tetapi tak_tidak_kagak respons tak_tidak_kagak rusak_pecah_selesai ini saya_kami giat_rajin_repot_aktif jalan bisnis,operasi_aplikasi tak_tidak_kagak dosis nama_status_kualitas_situasi_posisi_kelas kuning hijau alas_jalan_dasar_bawah_basis_latar saya_kami kirim email tetapi tak_tidak_kagak respons tak_tidak_kagak rusak_pecah_selesai ini saya_kami giat_rajin_repot_aktif jalan bisnis,aplikasi tidak dapat dosis status masih kuning jadi hijau dasar penting saya sudah kirim email ini tetapi tidak respons tidak pecah masalah ini penting kami giat jalan bisnis,TRUE,aplikasi tidak dapat dosis status masih kuning jadi hijau dasar penting saya sudah kirim email ini tetapi tidak respons tidak pecah masalah ini penting kami giat jalan bisnis,-1,72
berat_repot_sulit_payah_susah error tentang_dari_sejak_semenjak_pada radius check in update operasi_aplikasi tanggal_bulan_hari seprember surat_sertifikat vaksin rugi_turun_habis_pergi_hilang_hapus_tanggal_pecah_mati_lenyap surat_sertifikat vaksin tak_tidak_kagak khatam_habis_putus_sempurna_stop_selesai_lalu_pecah_jadi_lengkap vaksin dosis validitas_dasar_otoritas data_statistik_informasi_fakta_bukti statistik fitur tak_tidak_kagak relevan,berat_repot_sulit_payah_susah periode_saat_tempo_waktu_era_ketika_masa radius in operasi_aplikasi tanggal_bulan_hari surat_sertifikat vaksin rugi_turun_habis_pergi_hilang_hapus_tanggal_pecah_mati_lenyap surat_sertifikat vaksin tak_tidak_kagak khatam_habis_putus_sempurna_stop_selesai_lalu_pecah_jadi_lengkap vaksin dosis validitas_dasar_otoritas data_statistik_informasi_fakta_bukti statistik fitur tak_tidak_kagak relevan,susah error masa dari radius check in update aplikasi tanggal seprember sertifikat vaksin malah hilang sertifikat vaksin tidak padahal selesai vaksin dosis validitas data statistik beberapa fitur tidak relevan,TRUE,susah error masa dari radius check in update aplikasi tanggal seprember sertifikat vaksin malah hilang sertifikat vaksin tidak padahal selesai vaksin dosis validitas data statistik beberapa fitur tidak relevan,-1,73
tolong_bantu ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak sdh vaksin nama_status_kualitas_situasi_posisi_kelas operasi_aplikasi tak_tidak_kagak pindai_ubah_ganti_pindah hubung call center tak_tidak_kagak respon kirim email tak_tidak_kagak respon andal_jujur tentu_wajib_mesti_tetap_harus_perlu pakai operasi_aplikasi resah publik_masyarakat_bangsa_rakyat,tolong_bantu ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak sdh vaksin nama_status_kualitas_situasi_posisi_kelas operasi_aplikasi tak_tidak_kagak pindai_ubah_ganti_pindah hubung center tak_tidak_kagak kirim email tak_tidak_kagak respon andal_jujur tentu_wajib_mesti_tetap_harus_perlu pakai operasi_aplikasi resah publik_masyarakat_bangsa_rakyat,tolong baik yg sdh vaksin dua status aplikasi tidak ubah hubung call center tidak respon kirim email tidak di respon jujur wajib pakai aplikasi resah masyarakat,TRUE,tolong baik yg sdh vaksin dua status aplikasi tidak ubah hubung call center tidak respon kirim email tidak di respon jujur wajib pakai aplikasi resah masyarakat,-1,74
kode_tanda_etik otp hp email tak_tidak_kagak kalau_coba_jika pesawat_kapal nabi nuh tak_tidak_kagak kode_tanda_etik otp betul_cocok_sedang_pas_kompatibel sampe menit oadahal kobeksi cepet bravo kominfo saat_di_paham_waktu_dalam_pada_ketika pinter operasi_aplikasi tugas_order_perintah useless andal_patuh_bijak_jujur tagline birokrasi paham_maklum,kode_tanda_etik hp email tak_tidak_kagak kalau_coba_jika pesawat_kapal nabi tak_tidak_kagak kode_tanda_etik betul_cocok_sedang_pas_kompatibel menit kobeksi bravo kira pinter operasi_aplikasi tugas_order_perintah useless andal_patuh_bijak_jujur birokrasi paham_maklum,kode otp hp email tidak sampai coba kapal nabi nuh tidak kode otp pas sampe menit oadahal kobeksi cepet bravo kominfo kira dalam pinter ini aplikasi perintah umum useless andal tagline birokrasi maklum,TRUE,kode otp hp email tidak sampai coba kapal nabi nuh tidak kode otp pas sampe menit oadahal kobeksi cepet bravo kominfo kira dalam pinter ini aplikasi perintah umum useless andal tagline birokrasi maklum,-1,75
update operasi_aplikasi not responding sy sdh lenyap_hapus_hilang instal sy bisa_sanggup_dapat manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi tsb memory sisa_ampas software sdh,operasi_aplikasi not lenyap_hapus_hilang sama_cocok_sesuai_pas sy bisa_sanggup_dapat manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi memory sisa_ampas sdh,update aplikasi malah not responding sy sdh hapus instal sama sy bisa guna aplikasi tsb memory sisa software sdh,TRUE,update aplikasi malah not responding sy sdh hapus instal sama sy bisa guna aplikasi tsb memory sisa software sdh,-1,76
asing_aneh_absurd bgt tak_tidak_kagak bisa_sanggup_dapat download,asing_aneh_absurd sama_cocok_sesuai_pas tak_tidak_kagak bisa_sanggup_dapat,aneh bgt sama tidak bisa download,TRUE,aneh bgt sama tidak bisa download,-1,77
masiih mau_puas_suka nyangkut tak_tidak_kagak tombol check out betul_cocok_sedang_pas_kompatibel scan wilayah_tempat_area_daerah_zona tak_tidak_kagak bisa_sanggup_dapat check out otomatis radius,mau_puas_suka tak_tidak_kagak tombol out betul_cocok_sedang_pas_kompatibel wilayah_tempat_area_daerah_zona tak_tidak_kagak bisa_sanggup_dapat out otomatis radius,masiih suka nyangkut tidak tombol check out pas scan area jadi tidak bisa check out otomatis radius,TRUE,masiih suka nyangkut tidak tombol check out pas scan area jadi tidak bisa check out otomatis radius,-1,78
operasi_aplikasi tak_tidak_kagak bisa_sanggup_dapat buka_aktif jeda_henti halaman_laman pilih kode_cara_bahasa anggota_anak_keluarga_warga_orang negeri_kampung_wilayah_daerah_dunia_negara_zona halaman_laman term_syarat_kondisi manfaat_guna_bagi_fungsi_untuk_buat tak_tidak_kagak bisa_sanggup_dapat scroll harap_minta_mohon baharu,operasi_aplikasi tak_tidak_kagak bisa_sanggup_dapat buka_aktif jeda_henti halaman_laman pilih kode_cara_bahasa anggota_anak_keluarga_warga_orang negeri_kampung_wilayah_daerah_dunia_negara_zona halaman_laman term_syarat_kondisi manfaat_guna_bagi_fungsi_untuk_buat tak_tidak_kagak bisa_sanggup_dapat harap_minta_mohon baharu,aplikasi tidak bisa buka henti halaman pilih bahasa warga negara itu halaman syarat guna tidak bisa scroll mohon baharu,TRUE,aplikasi tidak bisa buka henti halaman pilih bahasa warga negara itu halaman syarat guna tidak bisa scroll mohon baharu,-1,79
centang box tuju term_syarat_kondisi halaman_laman tak_tidak_kagak bisa_sanggup_dapat scroll down tak_tidak_kagak bisa_sanggup_dapat login,centang tuju term_syarat_kondisi halaman_laman tak_tidak_kagak bisa_sanggup_dapat down tak_tidak_kagak bisa_sanggup_dapat,saya centang box tuju syarat tentu halaman tidak bisa scroll down saya tidak bisa login,TRUE,saya centang box tuju syarat tentu halaman tidak bisa scroll down saya tidak bisa login,-1,80
posisi_lokasi_tempat deteksi operasi_aplikasi tak_tidak_kagak,posisi_lokasi_tempat deteksi operasi_aplikasi tak_tidak_kagak,lokasi deteksi aplikasi tidak,TRUE,lokasi deteksi aplikasi tidak,0,81
tak_tidak_kagak bisa_sanggup_dapat unduh surat_sertifikat vaksin vaksin,tak_tidak_kagak bisa_sanggup_dapat unduh surat_sertifikat vaksin vaksin,tidak bisa unduh sertifikat vaksin sudah vaksin,TRUE,tidak bisa unduh sertifikat vaksin sudah vaksin,-1,82
tak_tidak_kagak bisa_sanggup_dapat check in gatau,tak_tidak_kagak bisa_sanggup_dapat in,tidak bisa check in gatau,TRUE,tidak bisa check in gatau,-1,83
tak_tidak_kagak bisa_sanggup_dapat masuk_kena_turun_sampai operasi_aplikasi terima centang term_syarat_kondisi privasi layar tsb tak_tidak_kagak pindah tak_tidak_kagak scroll,tak_tidak_kagak bisa_sanggup_dapat masuk_kena_turun_sampai operasi_aplikasi terima centang term_syarat_kondisi privasi layar tak_tidak_kagak pindah tak_tidak_kagak scroll,tidak bisa masuk aplikasi terima centang syarat privasi di layar tsb tidak pindah tidak di scroll,TRUE,tidak bisa masuk aplikasi terima centang syarat privasi di layar tsb tidak pindah tidak di scroll,-1,84
temu operasi_aplikasi berat_repot_sulit_payah_serius_susah deteksi gps uras baterai,temu operasi_aplikasi berat_repot_sulit_payah_serius_susah deteksi uras baterai,temu aplikasi sulit deteksi gps uras baterai,TRUE,temu aplikasi sulit deteksi gps uras baterai,-1,85
ukur huruf bisa_sanggup_dapat login klik tuju surat_sertifikat vaksin tak_tidak_kagak bisa_sanggup_dapat via_dengan web,ukur huruf bisa_sanggup_dapat klik tuju surat_sertifikat vaksin tak_tidak_kagak bisa_sanggup_dapat via_dengan,kecil ukur huruf bisa login klik tuju sertifikat vaksin tidak bisa harus via web,TRUE,kecil ukur huruf bisa login klik tuju sertifikat vaksin tidak bisa harus via web,-1,86
posisi_lokasi_tempat sibuk_dinamis_giat_rajin_aktif gagal_rusak_kalah,posisi_lokasi_tempat sibuk_dinamis_giat_rajin_aktif gagal_rusak_kalah,lokasi aktif saya gagal saya,TRUE,lokasi aktif saya gagal saya,-1,87
error tulis_catat sertivikat vaksin tak_tidak_kagak selesai_sedia gitu mulu,tulis_catat vaksin tak_tidak_kagak selesai_sedia mulu,error tulis sertivikat vaksin tidak sedia gitu mulu,TRUE,error tulis sertivikat vaksin tidak sedia gitu mulu,-1,88
operasi_aplikasi rusak_buruk_kasar_busuk_negatif_jelek_cacat tak_tidak_kagak laku meleset_cacat_salah_lupa buruk_parah_berat_fatal,operasi_aplikasi rusak_buruk_kasar_busuk_negatif_jelek_cacat tak_tidak_kagak laku meleset_cacat_salah_lupa buruk_parah_berat_fatal,aplikasi buruk tidak laku salah fatal,TRUE,aplikasi buruk tidak laku salah fatal,-1,89
isoman nama_status_kualitas_situasi_posisi_kelas hitam_buruk pindai_ubah_ganti_pindah,nama_status_kualitas_situasi_posisi_kelas hitam_buruk pindai_ubah_ganti_pindah,isoman status hitam ubah,TRUE,isoman status hitam ubah,-1,90
daya_isi pilih kolom kendara manfaat_guna_bagi_fungsi_untuk_buat pilih airplane disubmit pindai_ubah_ganti_pindah car,daya_isi pilih kolom kendara manfaat_guna_bagi_fungsi_untuk_buat pilih saat_tempo_kali_waktu_tengah_ketika_masa pindai_ubah_ganti_pindah,isi pilih kolom kendara yg guna pilih airplane ketika disubmit ubah car,TRUE,isi pilih kolom kendara yg guna pilih airplane ketika disubmit ubah car,-1,91
ngebug mulu aps,mulu,ngebug mulu aps,TRUE,ngebug mulu aps,-1,92
operasi_aplikasi rusak_buruk_kasar_busuk_negatif_jelek_cacat,operasi_aplikasi rusak_buruk_kasar_busuk_negatif_jelek_cacat,aplikasi buruk,TRUE,aplikasi buruk,-1,93
berat_repot_sulit_payah_susah didownload,berat_repot_sulit_payah_susah,susah didownload,TRUE,susah didownload,-1,94
sehat_enak_fit_segar,sehat_enak_fit_segar,sehat,TRUE,sehat,1,95
operasi_fungsi_kerja_aktivitas baik_bagus_keren guys,operasi_fungsi_kerja_aktivitas baik_bagus_keren,kerja bagus guys,TRUE,kerja bagus guys,1,96
download operasi_aplikasi berat_repot_sulit_payah_serius_susah buka_aktif akun,download operasi_aplikasi berat_repot_sulit_payah_serius_susah buka_aktif akun,saya download aplikasi yg sulit buka akun yg,TRUE,saya download aplikasi yg sulit buka akun yg,-1,97
update reviewnya pindai_ubah_ganti_pindah sinkron_cocok_sesuai komentar_saran akses posisi_lokasi_tempat tak_tidak_kagak tetapi_hanya_cuma_saja while in use good job pedulilindungi komentar ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak operasi_aplikasi izin posisi_lokasi_tempat while in use whole time,reviewnya pindai_ubah_ganti_pindah sinkron_cocok_sesuai komentar_saran akses posisi_lokasi_tempat tak_tidak_kagak tetapi_hanya_cuma_saja in good pedulilindungi komentar ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak operasi_aplikasi izin posisi_lokasi_tempat in whole,update reviewnya sudah ubah sesuai saran akses lokasi tidak saat hanya while in use good job pedulilindungi komentar belum baik aplikasi mungkin izin lokasi while in use whole time,TRUE,update reviewnya sudah ubah sesuai saran akses lokasi tidak saat hanya while in use good job pedulilindungi komentar belum baik aplikasi mungkin izin lokasi while in use whole time,1,98
tak_tidak_kagak baik_bagus_keren,tak_tidak_kagak baik_bagus_keren,tidak bagus,TRUE,tidak bagus,-1,99
tipe_versi_cara_jenis tugas_fungsi_manfaat_guna biasa_sederhana_sedang kode_tanda_etik qr tugas_fungsi_manfaat_guna,tipe_versi_cara_jenis tugas_fungsi_manfaat_guna biasa_sederhana_sedang kode_tanda_etik tugas_fungsi_manfaat_guna,dapat versi fungsi sederhana kode qr fungsi,TRUE,dapat versi fungsi sederhana kode qr fungsi,-1,100
disetting huruf pergi_timbul_muncul_keluar tuju tak_tidak_kagak operasi_aplikasi ukur layar hp tambah berat_repot_sulit_payah_serius_susah harap_minta_mohon review update rusak_kacau_bingung,disetting huruf pergi_timbul_muncul_keluar tuju tak_tidak_kagak operasi_aplikasi ukur layar untuk_buat_bikin_bagi berat_repot_sulit_payah_serius_susah harap_minta_mohon update rusak_kacau_bingung,harus disetting huruf dahulu keluar tuju tidak aplikasi yg ukur layar hp buat tambah sulit mohon review update kacau,TRUE,harus disetting huruf dahulu keluar tuju tidak aplikasi yg ukur layar hp buat tambah sulit mohon review update kacau,-1,101
ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak size tombol hp beda_lain ukur cobaa samsung tombol aggrements privacy selesai_beres_jadi tak_tidak_kagak bisa_sanggup_dapat pencet scan barcode udah posisi_lokasi_tempat lahir_terbit_keluar_hidup_timbul_muncul error tak_tidak_kagak posisi_lokasi_tempat i hope the company fix this issue,ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak tombol beda_lain ukur samsung tombol privacy selesai_beres_jadi tak_tidak_kagak bisa_sanggup_dapat pencet scan udah posisi_lokasi_tempat lahir_terbit_keluar_hidup_timbul_muncul tak_tidak_kagak posisi_lokasi_tempat hope company this,baik size tombol hp beda ukur cobaa samsung tombol aggrements privacy bawah jadi tidak bisa pencet ketika scan barcode udah saya lokasi muncul error tidak lokasi i hope the company fix this issue,TRUE,baik size tombol hp beda ukur cobaa samsung tombol aggrements privacy bawah jadi tidak bisa pencet ketika scan barcode udah saya lokasi muncul error tidak lokasi i hope the company fix this issue,-1,102
update tipe_versi_cara_jenis operasi_aplikasi tak_tidak_kagak bisa_sanggup_dapat buka_aktif kalau_coba_jika install kembali_ulang,tipe_versi_cara_jenis operasi_aplikasi tak_tidak_kagak bisa_sanggup_dapat buka_aktif kalau_coba_jika kembali_ulang,update versi aplikasi tidak bisa buka coba install ulang sama,TRUE,update versi aplikasi tidak bisa buka coba install ulang sama,-1,103
manfaat_guna_bagi_fungsi_untuk_buat penuh_banyak_sempurna_kaya_lengkap,manfaat_guna_bagi_fungsi_untuk_buat penuh_banyak_sempurna_kaya_lengkap,guna penuh,TRUE,guna penuh,-1,104
paksa manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi tp tak_tidak_kagak bisa_sanggup_dapat pakai stuck tak_tidak_kagak bisa_sanggup_dapat masuk_kena_turun_sampai tak_tidak_kagak tulis_catat tuju nya tak_tidak_kagak bisa_sanggup_dapat scroll dikecilin font nya android update tak_tidak_kagak bisa_sanggup_dapat tak_tidak_kagak bisa_sanggup_dapat terbang tak_tidak_kagak bisa_sanggup_dapat pakai operasi_aplikasi tolong_bantu solusi min,paksa manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi tak_tidak_kagak bisa_sanggup_dapat pakai tak_tidak_kagak bisa_sanggup_dapat masuk_kena_turun_sampai tak_tidak_kagak tulis_catat tuju karena_oleh_akibat tak_tidak_kagak bisa_sanggup_dapat dasar_bawah_kecil font android tak_tidak_kagak bisa_sanggup_dapat tak_tidak_kagak bisa_sanggup_dapat terbang tak_tidak_kagak bisa_sanggup_dapat pakai operasi_aplikasi tolong_bantu solusi min,paksa guna aplikasi tp tidak bisa pakai stuck tidak bisa masuk tidak tulis tuju nya krn tidak bisa scroll bawah dikecilin font nya android update tidak bisa kita tidak bisa terbang tidak bisa pakai aplikasi tolong solusi min,TRUE,paksa guna aplikasi tp tidak bisa pakai stuck tidak bisa masuk tidak tulis tuju nya krn tidak bisa scroll bawah dikecilin font nya android update tidak bisa kita tidak bisa terbang tidak bisa pakai aplikasi tolong solusi min,-1,105
lawak_lucu_lelucon kawan_teman_sobat login berat_repot_sulit_payah_susah otp tak_tidak_kagak dapet tolong_bantu doperbaiki gausah deh ui keren nambah fitur penting_esensial_utama benerin desain baik_bagus_keren tak_tidak_kagak manfaat_guna_bagi_fungsi_untuk_buat chuakz tolong_bantu roda_kolom_jalan_lin_ban,lawak_lucu_lelucon kawan_teman_sobat berat_repot_sulit_payah_susah tak_tidak_kagak tolong_bantu gausah deh keren fitur penting_esensial_utama rugi_percuma desain baik_bagus_keren tak_tidak_kagak manfaat_guna_bagi_fungsi_untuk_buat tolong_bantu roda_kolom_jalan_lin_ban,lawak kawan login susah otp tidak dapet tolong doperbaiki gausah deh ui keren nambah fitur esensial benerin percuma desain bagus tidak guna chuakz tolong ban,TRUE,lawak kawan login susah otp tidak dapet tolong doperbaiki gausah deh ui keren nambah fitur esensial benerin percuma desain bagus tidak guna chuakz tolong ban,-1,106
